business_id,name,city,state,main_category,business_avg_stars,review_count
RZtGWDLCAtuipwaZ-UfjmQ,LaScala's,Philadelphia,PA,Pizza,3.5,367
SyfP3r24NyOICnWrAYZgeQ,La Fusion Cafe,Willow Grove,PA,Asian Fusion,4.0,58
7sak6hzo7YKcgDsngUov1A,Olly Fresco's,Edmonton,AB,Delis,3.5,16
Uo7DwnBqlkRVZedFHlTRCg,Imo's Pizza,Saint Louis,MO,Pizza,2.0,77
ZeRqDDgOMr6bvpovHZHazA,Chanticleer Foundation,Wayne,PA,Community Service/Non-Profit,5.0,44
geUiM_VTRmUz6dViO7E-jg,Brixx Wood Fired Pizza,Fishers,IN,Pizza,4.0,193
QUxFneps0qX5S8XpEUnazg,Piranha's Bar & Grill,Nashville,TN,Restaurants,4.0,75
2oav5QoWgnvTI2gO5xFMjw,Kimpton Hotel Monaco Philadelphia,Philadelphia,PA,Hotels & Travel,4.0,499
JQz0_R70G3bjQ5dRqrhxKQ,Wildflower Cafe,Clearwater,FL,Salad,4.5,519
CJ3t6dw60CdpflWKe3b78Q,Benihana,Plymouth Meeting,PA,Japanese,2.5,240
SaUbh0sMSev8gKNJYtC76g,Hob Nob,Santa Barbara,CA,American (New),3.0,23
LVteL0Rnh2E_yOFCLJUPhg,Double Decker Pizza - Media,Media,PA,Pizza,4.0,88
7mpYTDb24SywNMRn3yeakQ,The Twisted Tail,Philadelphia,PA,Event Planning & Services,4.0,604
d91RHJeZE-I7TaeQdBp6MQ,Five Guys,Harahan,LA,Fast Food,3.5,89
tJPaPZwRqFmDSEc8VEx9hA,Cosi,Philadelphia,PA,Food,2.0,70
VrGxoSNZfSiT-G4OqRRGIw,Sunset 44 Bistro,Saint Louis,MO,Bars,4.0,73
0zWAsCBzvuCI_Ydx7yH1Jw,Shing Kee,Philadelphia,PA,Noodles,4.0,84
xwKYBPO0ByGlkvNcr8FdqQ,Le Rendez-vous,Tucson,AZ,Restaurants,4.0,223
2kOGFDJ9v4T9AzuKWhwl2g,CC's Coffee House,Metairie,LA,Food,3.5,53
mGpLYGly9TmJsWiELfHXYg,Raz'z Restaurant,Smyrna,TN,Cajun/Creole,3.5,44
Nvo4hARQ25h4Z0fZsyDlIA,Hardee's,Kenner,LA,Restaurants,2.0,16
GJnYFvk9kbM182bKMFSAvg,Peno,Clayton,MO,Italian,4.5,152
tez6k-WegNFjLju6Qz9Vdw,Ninja Sushi Japanese Grill,Smyrna,TN,Restaurants,3.5,92
3Ry5aKcMuTdp9m1E7n_WiA,Jaipur Indian Cuisine,King of Prussia,PA,Food,3.0,22
8MyjJ5ocf9VFjdscKrQu4A,Mudbugs Cajun Cafe,Carmel,IN,Restaurants,4.0,162
wITX_5zymQu_JVfn569Vpg,Ruby's Diner,King of Prussia,PA,Restaurants,3.0,68
zIDuAuwyaLmNwv4k18mbwA,India Palace,Indianapolis,IN,Indian,3.5,167
3IjpO8tHrDkltcshN_m-7g,Southwest Airlines,Tucson,AZ,Transportation,3.5,30
PqPZQp2yh96LXWklR47mSA,Kohl's,Sparks,NV,Furniture Stores,3.0,33
g2JHAYFX2tOJubMHSXdYQQ,Fatty's Bar & Grill,Glenside,PA,Bars,3.0,38
qHCfhWPyb1GXpzq9Wk3Vkg,New England Pizza,Philadelphia,PA,Pizza,3.0,22
5mfkdR_YjnxHUWlNIKnaDQ,Wok House,Saint Albert,AB,Chinese,3.5,17
tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,Clearwater,FL,Pubs,4.5,307
FLvsHSO09AY5BlaibUkLzw,Walmart Supercenter,Greenwood,IN,Department Stores,2.5,28
MquXDiKxHB4NYv5r5KodOQ,B.GOOD,Marlton,NJ,Restaurants,3.5,146
xGUAa3xa8KsmbolC3XboQg,Xtreme Tacos,Tampa,FL,Mexican,4.5,193
uFF40n9pOqHK1ciajdoSEw,Tony's Restaurant,Carpinteria,CA,Restaurants,3.0,72
US2-dEVvnOdde7Syi18TTw,The Mason Jar,Metairie,LA,Sandwiches,3.5,90
Ety2Z0CImO6FYDV6L5Ahkw,Nadia Thai,Lansdale,PA,Thai,4.0,100
YB689VFiOlzUTBRPiauDFA,Terraza Cafe,Santa Barbara,CA,American (Traditional),3.0,17
eJ77e9lGxY3ArzaoDbHhYw,Paddy Whacks Irish Sports Pub - South Street,Philadelphia,PA,Bars,2.5,161
oWAcHhskMQ9KXOCAKUtOSQ,Charter Communications,Saint Louis,MO,Television Service Providers,1.5,54
N44roXfLNkBdpINQDjEFOQ,Carisilo's Mexican Restaurant,Collinsville,IL,Mexican,4.0,65
a9zCIiB3hmzVP-3JgDSoUg,The Home Depot,Primos-Secane,PA,Appliances,2.5,46
RK93mcFftFbN2UN7JXBp6Q,Bully's Sports Bar & Grill,Sparks,NV,Restaurants,2.5,99
L_TT0BFmFwORAMaA83K54A,Village Tap Room,Indianapolis,IN,Gastropubs,2.5,23
uvAP4JuwHzZeZJ_aZyNLrg,Botto’s Italian Line Restaurant,Swedesboro,NJ,Restaurants,3.5,137
ZNXNmJV8fXu7dv1hqXeq1Q,Raising Cane’s,New Orleans,LA,Cajun/Creole,2.5,21
nV9XClMRPTDWhak4FTkyyg,Central Park,Springfield,PA,Italian,2.5,27
OlOVRlcEstxKK_6hMjy63A,Hollywood Grill,Wilmington,DE,Restaurants,3.5,190
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,Carmel,IN,Pakistani,4.0,243
ETLxM11pN9k-fbNNQWUm8Q,Honey's Vintage Sweets,Franklin,TN,Food,4.0,7
4ib9kGHlwqWPalWjh-dZhQ,Yama-Taiyo Japanese Cuisine & Sushi Bar,Palm Harbor,FL,Restaurants,4.0,49
VZfc50XVwgdCecH4YbGNFg,EATS! American Grill,Tampa,FL,American (New),4.0,323
2PFkue1wjcpxW-oHHebG5g,Stonewell Restaurant,Conshohocken,PA,Japanese,4.0,41
R76nXl5oTep-d1ZGPZSimQ,Trio Breakfast & Lunch,Philadelphia,PA,Restaurants,3.0,35
I_HZRmIqe7xT6ZW95JdR1Q,Bluepoint Pool Service,Tucson,AZ,Home Services,4.0,17
qoJH8TCkmXor8BXOcgD5zQ,Chicago Bar,Tucson,AZ,Nightlife,4.0,29
rOsC1rDpIxvNoHxEvNFjeA,Backspace Bar & Kitchen,New Orleans,LA,Burgers,4.0,443
8xz4jzsKSU10CFvbHhYJXw,Joe's Crab Shack,Indianapolis,IN,Seafood,3.0,62
8E-FdOGepjxkEk-mP21rbA,Courtyard by Marriott St. Petersburg Clearwater,Clearwater,FL,Event Planning & Services,3.5,42
nX2105_S9lUhB5rbhC2n2w,Donut Drive-In,Saint Louis,MO,Donuts,4.5,268
nnZIsmpIQnuQY5S-MoGyvg,Baguette Deli,Boise,ID,Vietnamese,4.0,207
VMzqIWdoSNHYWXxLk3C-RQ,QDOBA Mexican Eats,Broomall,PA,Mexican,3.5,22
hmmiyt6KljD5G3a861qsKw,K & S World Market,Nashville,TN,Ethnic Food,4.0,112
f31Cl39cl2T-CwwqZoMGkQ,Ray's Subs,Trenton,NJ,Restaurants,3.5,39
vUrTGX_7HxqeoQ_6QCVz6g,Suraya,Philadelphia,PA,Active Life,4.5,1121
aYX4LNXDU3rlvpXgpa5QWA,Hampton House Waffles & Eatery,Feasterville,PA,Breakfast & Brunch,3.5,69
zQPHrply2yeB1EGNnoS66A,Andale Latino Grill,Feasterville-Trevose,PA,Mexican,4.5,194
g3LweOTJlJoALtaShN4SLA,Barrel 55,Meridian,ID,Burgers,2.5,148
KFfmCw3ODnR_plV8lj_O4w,Session Yoga,Tucson,AZ,Health & Medical,4.5,66
mbglgx3nbRRPKxh0SxDjNQ,Parada Maimon,Philadelphia,PA,Latin American,4.5,202
Sw7qcWQ5_iOUjBZMhSxyOQ,Ted Peter's Famous Smoked Fish,South Pasadena,FL,Seafood,4.0,480
-wB5H63ERJ9S0oCp_ULR0Q,Dunedin Bagels & Deli,Dunedin,FL,Delis,3.0,82
MbzgGsMQpGyVrUJXi_Jw0Q,Dawn Patrol,Santa Barbara,CA,Coffee & Tea,4.0,807
HjLYCBxJti8V-hsP_yVZ3w,Taj Mahal Homestyle Indian & Pakistani Cuisine,Boise,ID,Vegan,4.0,280
9OtFX3YzG5keaUMOWU1imA,Champions,Nashville,TN,American (Traditional),4.0,73
VYTFqb1NVLleeStQaUEP0Q,Burger Bar at Lumiere Place,Saint Louis,MO,Restaurants,3.5,66
Z5LGSHEYjCUtKwjKotCNqA,Chinese Delight,Wayne,PA,Chinese,3.0,52
CUsM2ZJAMUkUsf5-G7Js7Q,Clayton Nail Spa,Clayton,MO,Waxing,4.0,359
Hh-LHf0bUYoyOnm3DITuXw,Flanagan's Pub,New Orleans,LA,Hotels,4.0,105
DNtXVS0xYn0n8Cscmj9JSg,Syberg's on Market,Saint Louis,MO,Chicken Wings,3.0,108
Ey0t4U6yqtxCeMaGPf7GcA,Brummis - the German Taste,Santa Barbara,CA,German,4.5,111
gnLna62XvIJ7JRJIp6IkHg,Del Lago Golf Club,Vail,AZ,Golf Lessons,2.5,22
Zh8X1au_crT9jBs2LlPb2Q,Aldine,Philadelphia,PA,Restaurants,4.0,156
YlVb_cW3e68Q0ifNYVKuiw,Mango,Shrewsbury,MO,Tapas Bars,4.0,24
MpkCQTOV6D3XGRPbtQPj5Q,Pho 36,Avon,IN,Vietnamese,4.5,236
6wU-38iNIVOOX0AFhUYsLQ,Earth's General Store - Downtown,Edmonton,AB,Organic Stores,4.0,16
4y5nCB6NWXRpjL8Spo1iuw,The Horse Tavern & Grill,Sellersville,PA,American (New),3.5,58
RgAUDZXDJYwz7BI6u9aP5w,Reeds American Table,Maplewood,MO,American (New),4.5,372
pjb3xGA9ccjl49B5ERH46w,Carmelita's Mexican Restaurant,Largo,FL,Restaurants,3.5,108
6aoXAXNrL7KrGBVRYBMFWw,Andre Richard Salon,Philadelphia,PA,Hair Stylists,4.5,348
CyGxCUdTRGUPKGOgzC6Zug,Hudsons Canada's Pub,Edmonton,AB,Chicken Wings,3.5,54
B10mqANgHvL8gBteo1UhAA,Caruso's,Tucson,AZ,Restaurants,3.5,381
-pRU97z3uPU_M7yUf5yzMg,Micha's,Tucson,AZ,Event Planning & Services,3.5,131
QCZvkvipsfyZ_5uBy3PkpQ,Wawa,Sicklerville,NJ,Restaurants,3.0,17
Qbxo9pb5yDsbD3GSuzYOjQ,West Side Gravy,Collingswood,NJ,American (New),3.0,64
AgBCUD1gLH8uYU0LBgDaog,R & S Pool & Spa,Maryland Heights,MO,Contractors,4.5,22
ilVGsC87BfopszGWw2qdXg,Spice Kitchen,Trooper,PA,Indian,3.0,49
1MdSDNxlCzKmYMMHSccVrQ,AMC Cherry Hill 24,Cherry Hill,NJ,Arts & Entertainment,2.5,240
cvpWOcb6eQfF44ld0P3yEw,Show Palace Dinner Theatre,Hudson,FL,American (New),3.5,38
rF0xI_3jjlsEKp3N0Z0BuQ,Trattoria Totaro,Conshohocken,PA,Italian,4.0,135
e9J0IWHyYGU-AcCqTQ7lSA,Kaisen Sushi,Tampa,FL,Restaurants,4.0,69
2x5BP_aWCveTya3eWcYsVw,Ruby Nails,Warrington,PA,Beauty & Spas,2.0,17
L3QX19EWlkS-clS68Boydg,Cafe Du Monde,Metairie,LA,Restaurants,4.5,216
Xd8wTHTsd5uXdDJDXlxY5w,Meadows Diner,Blackwood,NJ,Burgers,4.0,136
2brttsiFBlW8070dsPzQDA,First Watch,Indianapolis,IN,Breakfast & Brunch,4.0,320
nvb8SFi1-LzaQHEhUnw_7g,Gators Cafe & Saloon,Treasure Island,FL,Restaurants,3.0,301
JtwyVOjFQvI2VZwZHta-dw,Bob Evans,Phoenixville,PA,Salad,2.5,51
-mq1DwgcLU96PQbmcv3jRQ,P J's Oyster Bar,Indian Rocks Beach,FL,Nightlife,3.5,118
__yJPcT-C68DuQ4dHdsrmg,Dentistry on 1st,Tucson,AZ,Dentists,2.5,20
w7OIfrhCdKyhDRiaBEVLJg,"Del-Air Heating, Air Conditioning and Plumbing",Tampa,FL,Appliances,2.0,14
_SjdrpSZdiXVSwaJR5T9jw,Squeal,New Orleans,LA,Barbeque,3.5,244
bchZXVE4feVx4Q5rhIRCGg,NY Bagel Cafe & Deli,Philadelphia,PA,Restaurants,3.0,52
7UizgaT567svtdEXvD6Zfg,La Dolce Salon & Spa,Carmel,IN,Hair Salons,3.5,29
iX-B-N84nktxvhSwTYSfDw,Nauti Mermaid Crab House,Philadelphia,PA,Restaurants,4.0,108
976Sb-Wp6I_ztRCHPXXYgw,Giant Food Store,Lansdowne,PA,Grocery,3.0,35
swKXtO22QjVIZTBU8UP7Pg,Subway,Ardmore,PA,Restaurants,2.0,13
8bkSuPXdYW58QsUEOG77HQ,Taverna Food Spirits,Indianapolis,IN,Italian,3.5,35
p9tB3Fiszn1HMLUE-97K4g,Froyo Fresh,Tampa,FL,Desserts,4.0,76
DGvkU7CkdBs6lNbncQmF3A,Franklin's,Philadelphia,PA,Restaurants,3.5,129
gfPDLZimZu1NtBIDbeXetg,Nirvana Indian Bistro,Lafayette Hill,PA,Restaurants,4.5,188
Pn62BpeVNpdpvVWFdrOzNA,Wine and Canvas - Indianapolis North,Indianapolis,IN,Art Schools,4.0,21
yyTuqf5DIJG0NAWnwMQiWg,Amazing Discoveries,Tucson,AZ,Tabletop Games,4.5,31
FZCj995CEL2G-JTiLC3Azw,Taco Bell,Indianapolis,IN,Mexican,1.5,38
2nUzpVFZVyGoD-RVhz-1KA,5 Star Burgers,Kirkwood,MO,Burgers,4.0,128
aqTLu2dS_dG0ZUtDUH5fvg,Lafayette Square,New Orleans,LA,Parks,4.0,53
8U-j_Xz3WMwlI7UTr2zt4w,"Pop's Steak, Fish & Chicken - South Grand",St. Louis,MO,Restaurants,3.0,11
o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,Tampa,FL,Food,4.0,106
Q1-bq8MLTht0lqFx_pYuKg,Bank of America Financial Center,Reno,NV,Real Estate,3.0,12
oVdmgPooxFdR6oZ83ohERw,John's Village Market - Berwyn,Berwyn,PA,Restaurants,4.0,13
Yv6HUVu7fRMnt_NtGdVQBw,Las Palmas Mexican Restaurant,Nashville,TN,Restaurants,3.5,158
0z1VO3Js0NdTOKLYDa15zw,Huong Sizzling Wok,Indianapolis,IN,Asian Fusion,4.0,102
zIUUlBoQOQqQLoi2ElcWAg,Suegra Tequila Cantina,Oldsmar,FL,Restaurants,3.5,132
AAnVYqfePAUTCZxAQlFHDQ,The Soap Opera Company,Lahaska,PA,Cosmetics & Beauty Supply,3.5,14
XhQYUlI68tXpwJQ0QXjJgw,Wheat Garden,Edmonton,AB,Food,4.0,19
pQ0WQwBPdpngQi_HdPYIag,Thai Thanee,Abington,PA,Thai,4.0,18
S1Zg0C2mo4D5jSsCw80yDg,Hardee's,Saint Louis,MO,Restaurants,2.5,16
VfgEzpaIHpq4sR2s2P6o5w,Fresh Bar,New Orleans,LA,Restaurants,3.0,60
ugSVRAKO6mxvsrElFg8USw,México Lindo,Philadelphia,PA,Mexican,4.5,73
2jvmqojTdrdj3YboXzKRcw,Something Grilled,Exton,PA,Restaurants,3.5,75
a_ts6C7QntisENtyitJRBw,Tanya & Matt's Ice Cream,Tampa,FL,Ice Cream & Frozen Yogurt,4.0,111
MTSW4McQd7CbVtyjqoe9mw,St Honore Pastries,Philadelphia,PA,Restaurants,4.0,80
6HRbMeGq5Y4hqRkgXnG6Ig,Naviera Coffee Mills,Tampa,FL,Restaurants,4.0,24
viVz0HzP-_CbU07HUCquZQ,K&T Deli,Indianapolis,IN,Vietnamese,4.0,48
NwJoFxmYRDxVGXgPtrjQ3w,Ploy Thai,Brandon,FL,Thai,4.0,171
qDkbudGRfmJvf7trQZea4g,Ruth's Chris Steak House,Philadelphia,PA,Restaurants,3.0,110
AlxnbBd2JNkozNvI0OvRLQ,Murph's Bar,Philadelphia,PA,Italian,4.0,315
68ThEdiK0eWCEgGEmV9Tng,Southgate,Philadelphia,PA,Breakfast & Brunch,4.0,323
c6DUOuLuX8pKVNgKUlZf9A,Brindle Cafe,Philadelphia,PA,Sandwiches,3.0,9
YiGw-_idlbUXLmUaEAsi8A,Don Day,Edmonton,AB,Restaurants,4.0,13
RWOqFGfUrdL60jOrtxmcGw,Osaka,Madeira Beach,FL,Sushi Bars,4.0,49
caYHsI0eWE0UyEcSm04uMQ,Simply Delicious - Country Market & Deli,Saint Petersburg,FL,Restaurants,5.0,89
3-dQbvti2EpSfs9jKcyIjQ,State & A Bar and Grill,Santa Barbara,CA,Bars,3.0,31
fBCv5Euudl9VieR870gwNg,Absolutli Goosed,Saint Louis,MO,Food,4.0,83
VRGYwKE_Z77frm5NwLvJhw,Burger Republic,Nashville,TN,Bars,4.0,721
eWGdkt9fdwg7aKboaZIVQQ,Uncle Maddios Pizza,Lutz,FL,Restaurants,4.0,103
98mYebjHN_VXZapVm8Nmqg,SWEGS Kitchen - Mid-City,New Orleans,LA,Cafes,4.0,67
rAUaBd1BMOrY9K6kZzcEEw,Queen Nails & Spa,Philadelphia,PA,Nail Salons,2.0,64
Wt1W6qwCvna1KzIuJRJbwA,Tokyo Mandarin,Glassboro,NJ,Japanese,4.0,88
kCoXigHX9Fi5TUa_WZEcMg,Alberta Aviation Museum,Edmonton,AB,Museums,4.0,13
Z90LhF6RqwI4o72V2elP6w,Looking Glass Designs,Saint Louis,MO,Home Decor,4.5,22
Ok0y3WvijsjmUpGAwlAZOQ,Dunkin',Wesley Chapel,FL,Coffee & Tea,2.0,38
tlhv-IT6zokg78sG9t3mWw,Philadelphia Record Exchange,Philadelphia,PA,Music & DVDs,3.5,23
UADDyUMFvV-KjFBNav7tIw,The Local Draught House,Tampa,FL,Nightlife,3.5,58
skW4boArIApRw9DXKXukkA,Champps Penn's Landing,Philadelphia,PA,American (Traditional),2.5,38
4ieBZ94-Bpn7BBvN1fGCyQ,Eiteljorg Museum of American Indians & Western Art,Indianapolis,IN,Arts & Entertainment,4.5,109
MyON48Q_Ql9IjLc0PPXLDQ,Moe's Southwest Grill,Tampa,FL,Fast Food,2.5,64
3sdlpskDaXr1P59BYjGoFw,Giovani Pizza,Philadelphia,PA,Burgers,3.5,32
Rx5lfHMWkezmQjCfr2ziAw,Eat-well Food Mart,New Orleans,LA,Vietnamese,4.5,126
l7gFSHojInQCglAVbv2_FQ,Tony luke's,Glassboro,NJ,Restaurants,2.5,20
7KA6W8vNKhNzqtn3OrL8KQ,May Flower Chinese Restaurant,Tucson,AZ,Restaurants,3.5,23
SVdYIdv7EWVipdqT0ifIEw,Snarf's Sandwiches - Saint Louis,Saint Louis,MO,Restaurants,4.0,87
lDodrtH6kNgSCYpxr_E3-A,McAlister's Deli,Metairie,LA,Delis,2.5,70
jTI5Xjk27An8ceJ6VwpXiQ,DoubleTree by Hilton Hotel Philadelphia Center City,Philadelphia,PA,Hotels,3.0,338
w6z28easvQLND722s4pNvw,MK's Asian Persuasion,St. Louis,MO,Restaurants,4.0,23
-6OjnX3ZdDOhHxWR60wysg,BlackFinn American Grille,Saint Louis,MO,Burgers,3.0,75
TrBIfq2XPO854CcnaOULIw,North 53,Edmonton,AB,Restaurants,3.5,72
SKgD0jRWVKk3NqOtSs3VFA,Jerry Bob's On Broadway,Tucson,AZ,Restaurants,3.5,55
llYsxQ0IuKh0HXULlqu6fw,Filipiniana Philippine Café,Tampa,FL,Filipino,4.0,108
b9KOyYWdQ8Xz8CrDdE4SOw,PolyEsther's Costume Boutique,Reno,NV,Wigs,4.5,35
bXe7JE0bxDpoXf3UjnwoBQ,Finley's Irish Pub & Eatery,Largo,FL,Nightlife,3.5,129
FIQZMB4G1pfqOAByuJ1SYA,Ruby Garden Restaurant,Philadelphia,PA,Dim Sum,3.0,26
IZmCSGeXLCB-Y2UvJrvr-A,Zea Rotisserie and Grill,New Orleans,LA,Salad,4.0,130
-ZXYcCyDjj1QimnJyGtYtg,Gilley's Antique Mall,Plainfield,IN,Home Decor,4.5,24
psI9u_iVuWFcchWheFAySA,Plate Restaurant and Bar,Ardmore,PA,Restaurants,2.5,61
9fNy_ulPeK74-a7Dnyg6xw,Angelo's Chicago Taste,Hazelwood,MO,Cheesesteaks,3.5,68
VG5wOdj4Z9-xBWJ9xebQMw,Yogi Bear's Jellystone Park,Elmer,NJ,Campgrounds,2.5,44
zVlhs7BVaouutt-rles-YA,Williams Sub Shop,Saint Petersburg,FL,Restaurants,4.5,99
UthNqQ_sNhHh8jBrdjVAoQ,DaVinci's Cafe,Tampa,FL,Sandwiches,2.5,7
TkP1Oy-ZUiBHD3ib9yJ25Q,Lowe's Home Improvement,Maplewood,MO,Home & Garden,2.5,54
Yv9KUZ-N3otoKUtToPPxAg,The Hattery Stove & Still,Doylestown,PA,Breakfast & Brunch,4.0,274
PCM-vL-vRLJ4HB2OE8Nnbg,Baxter's Saloon & Grill,Malvern,PA,Bars,2.5,31
ioAcpe5KRvacB2lna-wdaw,Felicias Pizza Kitchen,Ardmore,PA,Restaurants,4.0,176
34sfjPk297c7RVM67pU4tg,Panera Bread,Boise,ID,Salad,3.0,60
bXjnfT69E8DJinX-ifOofA,Wings Over Broadway,Tucson,AZ,Chicken Wings,3.5,302
0ndzIekJs0PRPA5Aoz9sow,Morning Call Coffee Stand,Metairie,LA,Coffee & Tea,4.0,180
dz_aIFbATP2PLWQSOBnMfw,Maggie Mae's Sunrise Cafe,Clearwater Beach,FL,Restaurants,4.0,469
n01xMNLylzLMUzBpB9lxZQ,The Latin Bistro,Riverview,FL,Restaurants,4.0,24
ayo8K8klFo2PdQphVb6-PA,Miller Auto Care,Carmel,IN,Tires,3.5,16
9nkYaCQRyO0fi8SrXDFhGw,Rittenhouse Market,Philadelphia,PA,Food,2.5,113
sXSGezktRDQpR6BvM1LseA,Bus Stop,Philadelphia,PA,Fashion,5.0,26
EIUU-Qvxo2erUAoxWkPt0g,Optima Nail Care,Pottstown,PA,Beauty & Spas,2.5,22
t0XZeA0MP0P66QyLQn_NUw,Yellow Submarine,Sparks,NV,Restaurants,4.0,231
PYUI1OJVksGUbCrteU68bw,Bourbon & Branch,Philadelphia,PA,Bars,4.0,392
l_u2KGYWvx2LBcRV1G-wyA,Dentex Dental,Philadelphia,PA,Endodontists,2.5,20
h1Um2n9bY99VvV_866r3kA,Salon Bamboo,Santa Barbara,CA,Cosmetics & Beauty Supply,4.0,11
LrUQOSOfuus8pcCHJwaQWg,Outliers Brewing,Indianapolis,IN,Breweries,4.0,17
lX4IityNhlBPdoOqcFTIEA,Big Al's,Edmonton,AB,Pets,3.0,33
xCXGV3wEvYd4xBGx8ZRFQA,La Va Cafe,Philadelphia,PA,Restaurants,3.5,201
vvRTTZl4ERtVnBEWv7KzzQ,Gizmo's Galleria,Brownsburg,IN,Thrift Stores,4.0,20
4SQ5uczVt66-GGGeNQRfEA,Rotten Ralph's,Philadelphia,PA,Nightlife,2.5,200
y1YeZfdqNAhPFfJDiXdnDA,Telus World of Science,Edmonton,AB,Active Life,4.0,66
WE3D52UfHvvVdTHgzJ_1vw,Double D Lounge,Saint Louis,MO,Nightlife,3.0,64
0Ig_UBuJZctyPw-DajuyiA,Tampa Bay Rays,St. Petersburg,FL,Arts & Entertainment,3.5,61
yfgGVwoWMEm3mWf9iUZ6jQ,Upper Merion Farmer's Market,King of Prussia,PA,Food,4.0,8
A-8K66Kx7fMXkayG_3zdJQ,la Madeleine,Metairie,LA,Restaurants,3.5,126
Ucl9Vo5lwrUmYbV8Dv8X5g,O'Briens Irish Pub,Tampa,FL,Bars,4.0,108
KXjtXU59NsMTWuNwxIbFVg,Freedom Springs,Greenwood,IN,Water Parks,3.0,25
v8IbZ6wcvdyGqWpbDKDvfA,YO! Sushi,Tampa,FL,Sushi Bars,4.0,121
cg4JFJcCxRTTMmcg9O9KtA,Ava,Tampa,FL,Wine Bars,3.5,544
GNnDvJwtA9C1XFf-yv4KVA,La Marqueza - Food Truck,Philadelphia,PA,Mexican,4.5,23
qzCT_X5aTj8SkGpKdBYYdg,Chili's,Pinellas Park,FL,Nightlife,2.5,102
zCGoQt3VCVP0iT6WtIeHZA,Sicilian Pasta Kitchen South,Edmonton,AB,Restaurants,3.5,97
yUEeh9nwaycI6fKLruD_rQ,Silvio Hair Styling For Men,Philadelphia,PA,Barbers,2.5,6
Pl0Ei394GwSpHDU2oTU5hQ,The Fishin Chicken Food Truck,Tampa,FL,Street Vendors,3.5,11
S7_K5aPRDgu1L9vvQWVfeQ,Seven Oaks Pet Hospital,Wesley Chapel,FL,Pet Sitting,2.5,50
i_5PaxI8DK9EErsHBdwP1A,Tiffin-Etc,Philadelphia,PA,Restaurants,3.0,21
mLUWI7YYwaqTWgmbjOXvKw,Tony Luke's,Maple Shade Township,NJ,Restaurants,2.5,93
j3E_vGw47XpiEgTr-KiJUg,Whisk: a Sustainable Bakeshop,Saint Louis,MO,Bakeries,4.5,136
hJrhf5N_B8ifYqHQJwFAEw,KC QUE BBQ,Tarpon Springs,FL,Restaurants,3.5,49
qAsPmtzmj3EAUjPSu-dqug,The Depot,Tucson,AZ,Nightlife,3.5,83
T8lxi3V2avTVXCanVkAFNg,Pizza Hut,Philadelphia,PA,Italian,1.5,25
7GmQ9LYOoHuvsiaIJuLykQ,Saint Cecilia,New Orleans,LA,American (Traditional),4.5,205
pUVRCYL8rT4I5Ry5FYkRsA,Topa Topa Brewing Company,Santa Barbara,CA,Food,4.5,105
HU-S7rzIE1qDkCy4L54CHA,Sunova Beach,Tampa,FL,Beer,3.5,28
rViAhfKLKmwbhTKROM9m0w,Casino Del Sol,Tucson,AZ,Arts & Entertainment,3.0,298
xJIeT5--AiPdvPb5BRflyQ,East Coast Pizza,Riverview,FL,Nightlife,4.0,227
WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,Philadelphia,PA,Vietnamese,3.5,151
3Z59UMun90xRiSU1XX8rhQ,Asian Taste Inn,Huntingdon Valley,PA,Food,4.0,61
Z2ltNYVxmLaLGNVB7yFWQA,National Car Rental,St. Louis,MO,Hotels & Travel,3.0,173
oVfTDLW0bg4VMXlSI-tpTA,Smoke BBQ,Audubon,NJ,Barbeque,4.5,140
9A1ve-8MfJcUcOGQYCLlKA,Umami,Nashville,TN,Korean,4.0,290
JDwp5guESWuyng2MSBYEjg,Global A'fare,Tampa,FL,American (New),4.0,40
8Kw4-lW3-ag4s2s9ELQzgQ,Car Wash USA,Southampton,PA,Car Wash,2.0,81
aAMop7hpw7rtLL0bnS5lLQ,La Cucina at the Market,Philadelphia,PA,Cooking Schools,4.5,24
P6fQZruWG886KpegSaNddg,TGH Urgent Care powered by Fast Track,Tampa,FL,Family Practice,3.5,48
vAoCutZiiFsaZ7i8EQromg,Old Glory,Nashville,TN,Cocktail Bars,4.0,193
AbtYqoBGuvlWmR1gU0c3XA,Foodery,Philadelphia,PA,Food,3.5,113
Tl24lMv2aCuLs4u45NquJQ,Lamberti's Tutti Toscani,Cherry Hill,NJ,Italian,4.5,163
6h98Tb1tE6hcrS-Ho_MKLw,Darrell and Sharon's Park Street Diner,Saint Petersburg,FL,American (Traditional),4.0,23
E1gf1YIWOo1BgzMUwJtEZg,Top Tomato Bar & Pizza,Philadelphia,PA,Pizza,3.5,232
7apWV3_bxbRcC2MemII9dQ,Pan D'olive,Saint Louis,MO,Mediterranean,4.0,199
MAIfD4kJDCydgoD1l2b_vw,Corks n' Crowns,Santa Barbara,CA,Wine Bars,4.0,276
EaTbY8HFwwF7i3SjVbHGYw,Montecito Wine Bistro,Montecito,CA,Restaurants,4.0,142
bT3pKLDsjk7JKfbVaHf9Lw,Mozzarella Pizzeria,Hermitage,TN,Food,4.0,112
YJl92FJSgF9l9gMqClrdLQ,We Love Pets,Media,PA,Pets,2.0,28
